,edit_count,sentiment,neg_sentiment
2012-07-20,1.7,-0.26532657908068763,0.5083333333333333
2012-07-21,1.7666666666666666,-0.32354670464992524,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817686170339584,0.575
2012-07-23,1.7666666666666666,-0.3817686170339584,0.575
2012-07-24,1.7333333333333334,-0.3485170990228653,0.5416666666666666
2012-07-25,1.6666666666666667,-0.34432248572508495,0.525
2012-07-26,1.6333333333333333,-0.31286173363526665,0.49166666666666664
2012-07-27,1.5333333333333334,-0.3221400118536419,0.48055555555555557
2012-07-28,1.4666666666666666,-0.31826953556802534,0.4638888888888889
2012-07-29,1.4,-0.3172113087442186,0.44722222222222224
2012-07-30,1.2,-0.3168777700927522,0.4305555555555556
2012-07-31,1.1666666666666667,-0.3198026950491799,0.4305555555555556
2012-08-01,1.1333333333333333,-0.31971274534861244,0.4305555555555556
2012-08-02,1.1333333333333333,-0.27803288817405697,0.4083333333333333
2012-08-03,1.2,-0.30968791464964546,0.44166666666666665
2012-08-04,1.2,-0.30968791464964546,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940863907337185,0.425
2012-08-06,1.2,-0.265098273952802,0.40277777777777773
2012-08-07,1.3333333333333333,-0.28258781022495694,0.41388888888888886
2012-08-08,1.4,-0.2866796015368568,0.4305555555555555
2012-08-09,1.2666666666666666,-0.27063298808203806,0.40555555555555556
2012-08-10,1.3,-0.2461560516224967,0.3888888888888889
2012-08-11,1.2666666666666666,-0.22270347363419005,0.3555555555555555
2012-08-12,1.2,-0.19002820438808865,0.3222222222222222
2012-08-13,1.2666666666666666,-0.2232626426882214,0.3555555555555555
2012-08-14,1.3,-0.20236642844147154,0.3555555555555555
2012-08-15,6.333333333333333,-0.18824450041603677,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200575397165254,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582055057835215,0.3431808278867102
2012-08-18,6.966666666666667,-0.2202521292443239,0.37651416122004355
2012-08-19,7.066666666666666,-0.20738926312080655,0.3681808278867102
2012-08-20,7.1,-0.19323611753601136,0.3598474945533769
2012-08-21,7.1,-0.19312613107182883,0.3598474945533769
2012-08-22,7.533333333333333,-0.205639451945774,0.3829244176303
2012-08-23,7.6,-0.2386678727517051,0.4162577509636333
2012-08-24,7.666666666666667,-0.268496634766412,0.44959108429696665
2012-08-25,7.666666666666667,-0.268496634766412,0.44959108429696665
2012-08-26,7.666666666666667,-0.268496634766412,0.44959108429696665
2012-08-27,7.733333333333333,-0.29415448725715504,0.4829244176303
2012-08-28,7.8,-0.3273572069455705,0.5162577509636334
2012-08-29,7.833333333333333,-0.29415041228627387,0.5162577509636334
2012-08-30,7.666666666666667,-0.26105187039072536,0.4829244176303
2012-08-31,7.7,-0.23934505383665583,0.47181330651918885
2012-09-01,7.6,-0.26565040085542757,0.47181330651918885
2012-09-02,7.566666666666666,-0.2672821902615682,0.47181330651918885
2012-09-03,7.7,-0.28249001486925834,0.49681330651918887
2012-09-04,7.7,-0.28249001486925834,0.49681330651918887
2012-09-05,8.166666666666666,-0.307357915198736,0.5092316071727836
2012-09-06,8.1,-0.28797776479449466,0.4981204960616725
2012-09-07,8.366666666666667,-0.29847212849981186,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603682814962263,0.5256204960616725
2012-09-09,8.6,-0.2701934607717057,0.5089538293950059
2012-09-10,9.3,-0.295053218800614,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282835060346025,0.5708585912997678
2012-09-12,9.566666666666666,-0.3282985035566387,0.5708585912997678
2012-09-13,9.566666666666666,-0.38249557057896233,0.6041919246331011
2012-09-14,4.5,-0.4286166594504715,0.6298999856352798
2012-09-15,4.166666666666667,-0.42485540589485576,0.6132333189686131
2012-09-16,4.0,-0.43018971602910766,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973676348308127,0.5665666523019464
2012-09-18,3.7,-0.3899063833467895,0.5637888745241686
2012-09-19,3.566666666666667,-0.37077676881479565,0.5387888745241686
2012-09-20,3.533333333333333,-0.337617995630973,0.5054555411908354
2012-09-21,3.3,-0.34840008854253846,0.5101563958916899
2012-09-22,3.2666666666666666,-0.34867234964553273,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283497313597178,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283497313597178,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283497313597178,0.4968230625583567
2012-09-26,3.3,-0.3026918788689748,0.46348972922502335
2012-09-27,3.3,-0.30227242210888616,0.46348972922502335
2012-09-28,3.2666666666666666,-0.3354792167681829,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207543607602935,0.47682306255835666
2012-09-30,9.866666666666667,-0.323714139460126,0.47206115779645186
2012-10-01,10.133333333333333,-0.35493010694642807,0.5053944911297852
2012-10-02,10.2,-0.316120521375139,0.483172268907563
2012-10-03,12.333333333333334,-0.31586963955246883,0.48219187675070024
2012-10-04,12.8,-0.3359248863313657,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370606661862046,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754433365818,0.502349921852799
2012-10-07,16.066666666666666,-0.3188680762024875,0.4990165885194658
2012-10-08,15.9,-0.34449828074761457,0.5115165885194658
2012-10-09,15.9,-0.40948919461556504,0.5448499218527991
2012-10-10,15.366666666666667,-0.39316441759900106,0.5362784932813706
2012-10-11,18.066666666666666,-0.3689716594241713,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504997724260401,0.5135763891839177
2012-10-13,18.433333333333334,-0.34553357501482085,0.5135763891839177
2012-10-14,18.5,-0.34543486707397747,0.5135763891839177
2012-10-15,18.533333333333335,-0.37860464128840415,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151887039000904,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151887039000904,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802930211655476,0.5627430558505843
2012-10-19,20.3,-0.38719846150216625,0.5832558763634047
2012-10-20,20.7,-0.37938132028715976,0.5943669874745158
2012-10-21,20.833333333333332,-0.3451632941524569,0.5765892096967381
2012-10-22,20.933333333333334,-0.34511800803347265,0.5765892096967381
2012-10-23,20.866666666666667,-0.34930357506808807,0.5788114319189603
2012-10-24,20.933333333333334,-0.38139840534266994,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917475108574333,0.6260336541411825
2012-10-26,22.466666666666665,-0.38020084498711576,0.6427003208078492
2012-10-27,23.166666666666668,-0.3566064526477272,0.6311061179092985
2012-10-28,23.733333333333334,-0.3650659414322929,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353235667199783,0.6393414120269456
2012-10-30,17.066666666666666,-0.3403685667260624,0.6218810945666281
2012-10-31,16.8,-0.30915259923976035,0.5885477612332948
2012-11-01,16.7,-0.3146753689293203,0.5774366501221837
2012-11-02,14.433333333333334,-0.29971842614430033,0.5534170422790464
2012-11-03,13.966666666666667,-0.27966317936540347,0.5272265660885702
2012-11-04,10.766666666666667,-0.2680111219337652,0.5046571216441257
2012-11-05,10.0,-0.2755385089895631,0.493062918745575
2012-11-06,9.666666666666666,-0.2659597211064403,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276481691150247,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707303586749614,0.4063962520789083
2012-11-09,9.433333333333334,-0.1917752975538212,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273776849466244,0.39957454665255177
2012-11-11,6.1,-0.16796021967062463,0.37576502284302793
2012-11-12,6.0,-0.13962556430627018,0.34243168950969455
2012-11-13,5.933333333333334,-0.13975929991002659,0.34243168950969455
2012-11-14,5.9,-0.1065895256955999,0.3090983561763612
2012-11-15,5.833333333333333,-0.12680453368950992,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225660511780886,0.35354280062080573
2012-11-17,4.566666666666666,-0.1846399581325959,0.3710428006208057
2012-11-18,4.2,-0.21104676101916756,0.3838633134413186
2012-11-19,3.8333333333333335,-0.25010853384250126,0.4060855356635408
2012-11-20,3.5,-0.2610311461916936,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777575040175246,0.3627522023302074
2012-11-22,3.3,-0.24735150586545857,0.3738633134413185
2012-11-23,3.2666666666666666,-0.2484799568949182,0.3738633134413185
2012-11-24,2.8666666666666667,-0.25070361115184486,0.3599744245524297
2012-11-25,1.8666666666666667,-0.2829038085890751,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048536928845387,0.38823529411764707
2012-11-27,0.6666666666666666,-0.3294110208749771,0.4
2012-11-28,0.6333333333333333,-0.35434838632742566,0.4
2012-11-29,0.6333333333333333,-0.35434838632742566,0.4
2012-11-30,0.6333333333333333,-0.35434838632742566,0.4
2012-12-01,0.6333333333333333,-0.35434838632742566,0.4
2012-12-02,0.6333333333333333,-0.35434838632742566,0.4
2012-12-03,0.6333333333333333,-0.35434838632742566,0.4
2012-12-04,0.6666666666666666,-0.38735049466292065,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801072518031,0.4666666666666667
2012-12-09,0.7,-0.41934286455313363,0.43333333333333335
2012-12-10,0.7,-0.41934286455313363,0.43333333333333335
2012-12-11,0.7,-0.41934286455313363,0.43333333333333335
2012-12-12,0.7,-0.41934286455313363,0.43333333333333335
2012-12-13,0.6666666666666666,-0.3861476252476374,0.4
2012-12-14,0.6666666666666666,-0.3861476252476374,0.4
2012-12-15,0.6333333333333333,-0.3530183881521225,0.36666666666666664
2012-12-16,0.6,-0.3275663167238235,0.3333333333333333
2012-12-17,0.5666666666666667,-0.29425610999266305,0.3
2012-12-18,0.5666666666666667,-0.26739325324694313,0.2833333333333333
2012-12-19,0.5333333333333333,-0.2361486216386159,0.25
2012-12-20,0.6666666666666666,-0.2565767491857211,0.275
2012-12-21,0.7666666666666667,-0.2898515540692541,0.30833333333333335
2012-12-22,0.7333333333333333,-0.2565840878420406,0.275
2012-12-23,0.7333333333333333,-0.25651797437005575,0.275
2012-12-24,0.7333333333333333,-0.25651797437005575,0.275
2012-12-25,0.6,-0.22329168303145303,0.24166666666666667
2012-12-26,0.6333333333333333,-0.20327631384134293,0.23055555555555557
2012-12-27,0.6,-0.1372293824950854,0.19722222222222222
2012-12-28,0.6,-0.1372293824950854,0.19722222222222222
2012-12-29,0.6,-0.1372293824950854,0.19722222222222222
2012-12-30,0.6,-0.1372293824950854,0.19722222222222222
2012-12-31,0.6333333333333333,-0.16725831975539526,0.23055555555555554
2013-01-01,0.6666666666666666,-0.2001429334282875,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937283088763556,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641158528052844,0.26805555555555555
2013-01-04,2.2,-0.13849695711754836,0.24930555555555553
2013-01-05,2.2,-0.13849695711754836,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163037448548354,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352671210943294,0.3048611111111111
2013-01-08,2.6,-0.15102737888672585,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432905619321896,0.3381944444444444
2013-01-10,3.066666666666667,-0.19712139802462186,0.3612713675213675
2013-01-11,3.6,-0.19257663301911282,0.3737713675213675
2013-01-12,3.6,-0.19257663301911282,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007553947256334,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805612099455124,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805612099455124,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805612099455124,0.3737713675213675
2013-01-17,3.6,-0.12160673451708084,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488938999460464,0.3904380341880342
2013-01-19,3.5,-0.1344612624474995,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188306916706752,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210329044811916,0.38210470085470083
2013-01-22,3.5,-0.09894612261606248,0.3487713675213675
2013-01-23,4.933333333333334,-0.10452099628341721,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056042891123137,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547371341545574,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924788707255517,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631068914889488,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013796511384375,0.4596777290323802
2013-01-29,9.333333333333334,-0.1767086460138973,0.4748292441838953
2013-01-30,9.4,-0.17847616546143588,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478481338543525,0.4748292441838953
2013-02-01,9.2,-0.1655549159260872,0.453995910850562
2013-02-02,8.333333333333334,-0.16551405319769932,0.43732924418389535
2013-02-03,7.833333333333333,-0.13728945818245164,0.422745910850562
2013-02-04,7.9,-0.13748068577746303,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434726840952786,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540434192760981,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790367515031692,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086106902122081,0.38850445785910903
2013-02-09,10.766666666666667,-0.10813751391205896,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268227891756802,0.3802002620549132
2013-02-11,10.733333333333333,-0.11326609250539252,0.397978039832691
2013-02-12,10.833333333333334,-0.1761464923285813,0.4313113731660243
2013-02-13,11.333333333333334,-0.2120010858688127,0.4500613731660243
2013-02-14,11.366666666666667,-0.1808284904473395,0.4500613731660243
2013-02-15,11.633333333333333,-0.175378003062146,0.4625613731660243
2013-02-16,12.333333333333334,-0.1616508515660762,0.47208518268983385
2013-02-17,12.533333333333333,-0.1265948395486899,0.45303756364221476
2013-02-18,12.733333333333333,-0.1500864440093002,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689690820213943,0.4729722041650906
2013-02-20,13.2,-0.169876040933895,0.4896388708317573
2013-02-21,13.366666666666667,-0.20310183516976027,0.5229722041650906
2013-02-22,12.266666666666667,-0.193903471963577,0.516150498738734
2013-02-23,12.066666666666666,-0.20105859716148713,0.516150498738734
2013-02-24,10.8,-0.19095921179020323,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776977440082946,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390937412146648,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223199080457875,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005840180618877,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973086898495733,0.5495405901288255
2013-03-02,8.4,-0.2538192317052349,0.5495405901288255
2013-03-03,9.066666666666666,-0.26569260598854866,0.5728739234621588
2013-03-04,9.266666666666667,-0.28787854355212694,0.6006517012399365
2013-03-05,9.466666666666667,-0.33500518414442954,0.6244612250494603
2013-03-06,9.4,-0.33481395654941815,0.6077945583827937
2013-03-07,11.5,-0.3332108518470388,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384516410232765,0.6256005949388302
2013-03-09,12.633333333333333,-0.33082992088222096,0.6373653008211833
2013-03-10,11.1,-0.32471241669663,0.6348011982570807
2013-03-11,9.833333333333334,-0.3061123397478765,0.6241951376510201
2013-03-12,11.366666666666667,-0.32154601207753036,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536961093682052,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067350398878265,0.6510550410326625
2013-03-15,10.6,-0.3545753215638798,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574791698535293,0.6656383743659958
2013-03-17,10.333333333333334,-0.3582483130085469,0.6531383743659959
2013-03-18,9.966666666666667,-0.3844838695542586,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977514006531294,0.6714656026932242
2013-03-20,11.166666666666666,-0.3590304855952931,0.6570211582487797
2013-03-21,10.933333333333334,-0.3477597561633741,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172156250861212,0.6361463467857329
2013-03-23,12.266666666666667,-0.2756172317650839,0.6144796801190663
2013-03-24,12.2,-0.3025926014668668,0.6303130134523997
2013-03-25,12.5,-0.27703271139531577,0.6169796801190663
2013-03-26,13.6,-0.30331783798582973,0.6282409413803276
2013-03-27,13.866666666666667,-0.2987897615816494,0.624651197790584
2013-03-28,14.3,-0.2746418939928796,0.612746435885822
2013-03-29,14.466666666666667,-0.24846586057549574,0.593698816838203
2013-03-30,14.2,-0.276774099522526,0.6088503319897182
2013-03-31,14.566666666666666,-0.25474410376982054,0.5949614431008292
2013-04-01,16.6,-0.22133925011822006,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760318061777374,0.564997285394736
2013-04-03,16.166666666666668,-0.19430771053898752,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372253487149726,0.5567433171407679
2013-04-05,16.366666666666667,-0.2147073070062075,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079429654647916,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940432713203236,0.5844729948704456
2013-04-08,14.433333333333334,-0.21062132037044407,0.586041622321426
2013-04-09,16.866666666666667,-0.2158310530548491,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938065137782343,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035081924766453,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614493140018803,0.5837833093325132
2013-04-13,19.0,-0.20296861845989872,0.5819651275143313
2013-04-14,19.3,-0.1823247844578085,0.5698439153931191
2013-04-15,19.7,-0.18972430076214247,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557720117371537,0.622621693170897
2013-04-17,20.233333333333334,-0.25507370342462204,0.6220156325648364
2013-04-18,19.5,-0.2533085428046792,0.620859272584947
2013-04-19,19.3,-0.27868396832223824,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773806924324177,0.6347481614738357
2013-04-21,18.233333333333334,-0.2414725229611171,0.6167994435251178
2013-04-22,17.6,-0.28316153958143525,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887117311328822,0.6426327768584511
2013-04-24,17.266666666666666,-0.27752868676173137,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544853733540482,0.623573896549571
2013-04-26,16.233333333333334,-0.27477129579577525,0.6338303068059812
2013-04-27,15.833333333333334,-0.26983381632815623,0.6290684020440764
2013-04-28,15.633333333333333,-0.2408220601464393,0.6147826877583621
2013-04-29,15.933333333333334,-0.2236673350849167,0.6064493544250288
2013-04-30,15.733333333333333,-0.2265882737820429,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992557252266574,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717882677397983,0.6158579565755663
2013-05-03,13.333333333333334,-0.2861760151864942,0.622524623242233
2013-05-04,13.266666666666667,-0.31408437912482584,0.6391912899088996
2013-05-05,13.2,-0.31619170471530267,0.6391912899088996
2013-05-06,13.2,-0.3134801986929553,0.6391912899088997
2013-05-07,11.8,-0.306675967789133,0.61935002006763
2013-05-08,11.466666666666667,-0.3130806946917769,0.6060166867342965
2013-05-09,8.9,-0.34074082651091436,0.619940737367208
2013-05-10,8.233333333333333,-0.3319036631288081,0.6154962929227635
2013-05-11,7.0,-0.3288222752360605,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287752683640953,0.6119706518971224
2013-05-13,5.233333333333333,-0.3245948804071678,0.5937888337153043
2013-05-14,4.866666666666666,-0.31750172177194164,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092898557507853,0.5697989347254052
2013-05-16,4.433333333333334,-0.24411178250351154,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706370360683216,0.537547852474323
2013-05-18,3.7666666666666666,-0.2520508388441706,0.5399007936507937
2013-05-19,3.6333333333333333,-0.2339284633360212,0.5149007936507937
2013-05-20,3.6,-0.19567381753807975,0.4926785714285714
2013-05-21,3.6333333333333333,-0.2615706077643803,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614919336069198,0.5260119047619047
2013-05-23,3.8,-0.23064398382391246,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542079728841781,0.5217261904761905
2013-05-25,3.3666666666666667,-0.28747132658958435,0.5404761904761906
2013-05-26,4.8,-0.2667695042966069,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858439401651777,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888183711621737,0.5426968543378081
2013-05-29,5.433333333333334,-0.29349322509752623,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811333582664885,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791928886029696,0.4732524098933636
2013-06-01,5.533333333333333,-0.27343304098121085,0.5035554401963939
2013-06-02,5.766666666666667,-0.22487098167808608,0.4785554401963939
2013-06-03,5.8,-0.22617568099305124,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126335126664629,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306061912748275,0.48774735938831315
2013-06-06,6.4,-0.2749421624118535,0.5210806927216465
2013-06-07,6.433333333333334,-0.308159493185525,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514806169017636,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689669169758209,0.5010806927216465
2013-06-10,6.033333333333333,-0.2986603357170471,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076934285734543,0.5260806927216464
2013-06-12,6.133333333333334,-0.3158611114595779,0.5460806927216465
2013-06-13,6.2,-0.3166147923245478,0.5627473593883131
2013-06-14,6.3,-0.3257720708622981,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578525244965602,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309050665612933,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959625707383864,0.555604502245456
2013-06-18,5.633333333333334,-0.36959625707383864,0.555604502245456
2013-06-19,5.566666666666666,-0.40291783239757933,0.555604502245456
2013-06-20,5.5,-0.370273988707025,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703624532933946,0.4889378355787893
2013-06-22,5.4,-0.35780350244359094,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487712379610454,0.4706045022454559
2013-06-24,5.1,-0.2724346720806352,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598240266395937,0.4140827631150212
2013-06-26,2.8,-0.24488594375712014,0.40588383838383835
2013-06-27,2.8,-0.24488594375712014,0.40588383838383835
2013-06-28,2.7,-0.25472394998864006,0.3947727272727272
2013-06-29,2.7,-0.25472394998864006,0.3947727272727272
2013-06-30,2.7,-0.25472394998864006,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217492813048254,0.39780303030303027
2013-07-02,2.1,-0.27745877250211926,0.38946969696969697
2013-07-03,2.0,-0.2450189512058512,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928665783433687,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803947044506905,0.35805555555555557
2013-07-06,1.5,-0.21615792716069826,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612690492991415,0.32472222222222225
2013-07-08,1.6,-0.21736133500460592,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508054626366,0.37472222222222223
2013-07-10,1.6,-0.217234934414663,0.3413888888888889
2013-07-11,1.6,-0.18928772712274203,0.32472222222222225
2013-07-12,1.4666666666666666,-0.1511664512209476,0.3047222222222222
2013-07-13,1.4,-0.15041277035597772,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509774947686801,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509774947686801,0.30138888888888893
2013-07-16,1.3,-0.20767357930067984,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442794029438305,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442794029438305,0.30138888888888893
2013-07-19,1.3,-0.207740682209768,0.33472222222222225
2013-07-20,1.3,-0.207740682209768,0.33472222222222225
2013-07-21,1.3,-0.207740682209768,0.33472222222222225
2013-07-22,1.1666666666666667,-0.1889193031641226,0.3097222222222223
2013-07-23,1.1666666666666667,-0.2551450742733857,0.3430555555555556
2013-07-24,1.1666666666666667,-0.2551450742733857,0.3430555555555556
2013-07-25,1.2,-0.2233374807687979,0.3430555555555556
2013-07-26,0.9333333333333333,-0.2150840730421127,0.32222222222222224
2013-07-27,1.1,-0.2245617420427383,0.34222222222222226
2013-07-28,1.1,-0.2245617420427383,0.34222222222222226
2013-07-29,1.1,-0.2245617420427383,0.34222222222222226
2013-07-30,1.1,-0.2245617420427383,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521696120027512,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457237849159846,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457237849159846,0.34722222222222227
2013-08-03,1.1333333333333333,-0.1721249038643307,0.31388888888888894
2013-08-04,1.0,-0.16112969299157462,0.30833333333333335
2013-08-05,1.0333333333333334,-0.19372187634309135,0.3416666666666667
2013-08-06,1.0,-0.12878228207429251,0.30833333333333335
2013-08-07,1.0,-0.1233734695116679,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380182325839997,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380182325839997,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232573191324871,0.2916666666666667
2013-08-11,0.9,-0.12227932492891949,0.2916666666666667
2013-08-12,0.9,-0.12227932492891949,0.2916666666666667
2013-08-13,0.9,-0.12221194783846538,0.2916666666666667
2013-08-14,1.0,-0.11163226577970717,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395363450050353,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395363450050356,0.29907407407407405
2013-08-17,1.3,-0.13721704363822937,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390430172284446,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627643797132707,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420152646523935,0.35833333333333334
2013-08-21,1.7,-0.12926416101279084,0.35833333333333334
2013-08-22,1.8,-0.1138665219368758,0.35
2013-08-23,1.8666666666666667,-0.14643186333002867,0.38333333333333336
2013-08-24,1.9333333333333333,-0.2110027916122366,0.4166666666666667
2013-08-25,1.9333333333333333,-0.2110027916122366,0.4166666666666667
2013-08-26,1.8,-0.16910958358535058,0.39666666666666667
2013-08-27,1.8,-0.16910958358535058,0.39666666666666667
2013-08-28,1.8,-0.16910958358535058,0.39666666666666667
2013-08-29,1.8,-0.16910958358535058,0.39666666666666667
2013-08-30,1.8,-0.19551089156557017,0.41000000000000003
2013-08-31,1.7,-0.2087610190003007,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732253123212748,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605891530602067,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807140836009276,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887103244551906,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636101811021,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246379926690349,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132016846427217,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132016846427217,0.44333333333333336
2013-09-09,1.7,-0.3232293580858796,0.44333333333333336
2013-09-10,1.7,-0.3232293580858796,0.44333333333333336
2013-09-11,1.7,-0.3232293580858796,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026682723451547,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465092932736,0.3988888888888889
2013-09-14,1.2666666666666666,-0.27594931074866547,0.3692592592592593
2013-09-15,1.2666666666666666,-0.27594931074866547,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938161362100532,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938161362100532,0.33592592592592596
2013-09-18,1.1666666666666667,-0.1770094773725227,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908438887861037,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217543310589,0.27666666666666667
